state,district,digital_inclusion_index,service_quality_score,aadhaar_maturity_index,citizen_engagement_index,total_enrolments,total_all_updates,overall_index,digital_rank,service_rank,maturity_rank,engagement_rank,overall_rank
Telangana,Mulugu,48.25986597447973,53.46817890918769,87.67308782132385,26.0251444345258,108.0,1516.0,53.856569284879264,148.0,511.0,776.0,505.0,351.0
Telangana,Nagarkurnool,47.870610434861135,52.62537395719968,90.21331618306755,25.40712592837583,189.0,3697.0,54.02910662587605,196.0,578.0,550.0,539.0,270.0
Telangana,Nalgonda,45.290691868384556,51.55730660219261,92.93689120045761,28.650556354782815,737.0,26222.0,54.608861506454396,624.0,644.0,41.0,336.0,50.0
Telangana,Narayanpet,48.772355327796426,51.443811909840576,88.53008887910882,26.6635254073765,161.0,1963.0,53.852445381030584,87.0,653.0,718.0,467.0,355.0
Telangana,Nirmal,48.976616884602294,47.69425118930596,91.31092536061114,30.382585905165723,185.0,5037.0,54.59109483492127,59.0,881.0,378.0,214.0,56.0
Telangana,Nizamabad,45.06287289379145,52.66829023743359,92.49656960017002,27.457891372069284,829.0,19449.0,54.42140602586609,669.0,575.0,110.0,419.0,116.0
Telangana,Peddapalli,48.49922973510817,53.74734958740493,89.93262492553966,25.273909081515004,74.0,1789.0,54.36327833239194,122.0,488.0,596.0,542.0,131.0
Telangana,Rajanna Sircilla,47.9441013420116,53.275767355280266,89.17598545929734,25.12844679091152,128.0,2891.0,53.88107523687518,185.0,525.0,671.0,548.0,334.0
Telangana,Rangareddy,48.540532072142774,53.08228355327344,88.71241835925234,23.232848933335866,38.0,1043.0,53.392020729501105,117.0,539.0,707.0,636.0,571.0
Telangana,Sangareddy,47.67440802335304,54.43008863945287,89.82565125388292,23.264742192479527,330.0,7421.0,53.79872252729209,227.0,447.0,609.0,632.0,386.0
Telangana,Siddipet,48.17928169947529,53.073531529641635,89.11527302093705,24.03549771665173,205.0,6352.0,53.600895991676424,157.0,541.0,674.0,588.0,495.0
Telangana,Suryapet,48.960936099053384,46.84828682125507,89.74865267940484,31.073901821667523,268.0,7109.0,54.15794435534521,60.0,938.0,616.0,163.0,214.0
Telangana,Vikarabad,49.68283277762351,49.64648360633281,89.01662036638349,27.638516232289724,381.0,8015.0,53.99611324565739,5.0,762.0,683.0,411.0,281.0
Telangana,Wanaparthy,48.79256723223998,49.382501583073285,89.5040520151407,28.503532597460893,218.0,4437.0,54.045663356978714,85.0,771.0,644.0,352.0,260.0
Telangana,Warangal,46.17828292226366,56.561095405921655,93.19059940453621,23.23542504797654,403.0,13800.0,54.79135069517452,466.0,326.0,21.0,635.0,18.0
Telangana,Warangal (urban),47.51567383674133,58.07807042843952,76.61104758082784,2.360313360613673,1.0,12.0,46.14127630165559,250.0,190.0,946.0,1005.0,950.0
Telangana,Warangal Rural,48.85993962146308,54.00319769743129,88.78862776320112,24.007628416568267,74.0,2293.0,53.91484837466594,72.0,474.0,701.0,591.0,316.0
Telangana,Warangal Urban,48.82902099480414,56.87409990993802,88.08969219219286,17.004313135272604,91.0,1237.0,52.6992815580519,79.0,305.0,750.0,795.0,735.0
Telangana,Yadadri.,47.888599150677216,50.40324266776211,91.11906921760112,29.26535690097861,199.0,3723.0,54.66906698425476,193.0,716.0,410.0,294.0,35.0
Tripura,Dhalai,46.18419736100537,51.34470638975519,91.81703103483308,28.679342898512097,248.0,5005.0,54.506319421026426,465.0,659.0,257.0,334.0,87.0
Tripura,Dhalai  *,47.00166586876693,57.61364613333938,84.91262604424304,13.455808523475753,4.0,65.0,50.74593664245627,325.0,242.0,864.0,857.0,885.0
Tripura,Gomati,45.025108294394194,51.695012092766,91.05286761131745,28.07734403264617,61.0,978.0,53.96258300778096,679.0,639.0,424.0,378.0,295.0
Tripura,Khowai,45.14116745382867,54.54195252845876,92.32731893830997,25.94890377435329,40.0,1482.0,54.489835673737666,656.0,438.0,144.0,511.0,93.0
Tripura,North Tripura,44.873068432420546,53.9661149578167,92.19206527561084,26.803672340018853,334.0,6820.0,54.45873025146674,712.0,477.0,171.0,455.0,103.0
Tripura,Sepahijala,46.54143686007132,49.77576789755483,88.9562675045275,28.77578089368623,591.0,3836.0,53.512313288959966,400.0,756.0,685.0,326.0,530.0
Tripura,South Tripura,45.25981315103692,50.770289671634316,91.87419185823822,29.1533606779703,323.0,7873.0,54.26441383971994,638.0,692.0,242.0,298.0,168.0
Tripura,Unakoti,45.21299706875405,57.26219425168708,91.05964423733109,22.37194672149457,98.0,3418.0,53.9766955698167,641.0,280.0,421.0,666.0,287.0
Tripura,West Tripura,45.67400194165576,50.10514593468132,91.98646812293408,28.618240746543034,342.0,14757.0,54.09596418645355,562.0,734.0,214.0,339.0,237.0
Uttar Pradesh,Agra,46.22599813799441,43.65954400653139,91.61811010814343,33.78941053258891,3851.0,45872.0,53.82326569631453,457.0,1050.0,304.0,16.0,370.0
Uttar Pradesh,Aligarh,46.03863318291645,46.565363800830745,90.49959258647935,30.72138405366196,1789.0,35282.0,53.456243405972124,493.0,959.0,513.0,190.0,553.0
Uttar Pradesh,Allahabad,46.14335552308888,47.630656181213816,91.61668394413297,31.578845738052852,1641.0,49891.0,54.24238534662213,472.0,889.0,305.0,127.0,179.0
Uttar Pradesh,Ambedkar Nagar,45.803781705948204,48.079358017123866,92.75075227088738,30.900381438723286,1162.0,17911.0,54.383568358170685,537.0,862.0,69.0,177.0,128.0
Uttar Pradesh,Amethi,46.1639780276122,49.66941087511325,91.73972652207037,29.437823369674458,918.0,17346.0,54.25273469861757,468.0,760.0,275.0,281.0,174.0
Uttar Pradesh,Amroha,46.321957345475006,45.76891695527353,90.18057771573476,31.674369440362604,1025.0,20047.0,53.48645536421147,439.0,990.0,556.0,118.0,544.0
Uttar Pradesh,Auraiya,46.58165401342126,48.084333809494474,90.87603955273451,31.207878686662024,488.0,12621.0,54.18747651557806,391.0,860.0,455.0,153.0,205.0
Uttar Pradesh,Ayodhya,48.45524972218756,56.07649388018469,86.28106807096924,17.12682579780687,231.0,2039.0,51.98490936778709,128.0,350.0,823.0,792.0,802.0
Uttar Pradesh,Azamgarh,45.959056940979025,45.68600674615357,91.83614303769812,31.979790150290253,2721.0,31697.0,53.86524921878024,503.0,996.0,253.0,101.0,345.0
Uttar Pradesh,Baghpat,46.407602642785086,47.654537251496784,90.33080139634214,28.448690597101752,664.0,8478.0,53.21040797193144,423.0,886.0,531.0,358.0,635.0
Uttar Pradesh,Bagpat,,58.162881122883775,,12.502665143124272,0.0,1.0,,,173.0,,876.5,
Uttar Pradesh,Bahraich,45.82076844521723,46.216818580795646,91.05509793033607,32.21650326755753,5390.0,47838.0,53.82729705597662,534.0,978.0,422.0,77.0,368.0
Uttar Pradesh,Ballia,45.70466107848452,47.33383127687577,92.52033464093086,31.76804787856183,1122.0,22844.0,54.33171871871325,554.0,909.0,107.0,112.0,139.0
Uttar Pradesh,Balrampur,46.86961206846018,44.57597356163512,90.89993860913752,32.13145180538482,1773.0,17857.0,53.61924401115441,341.0,1029.0,452.0,89.0,486.0
Uttar Pradesh,Banda,45.93004900593279,44.51037195267649,90.54925889754034,33.03039601961255,1012.0,15336.0,53.50501896894055,512.0,1033.0,502.0,45.0,535.0
Uttar Pradesh,Bara Banki,45.20571735611435,48.01767625335729,92.20592808942428,30.985878944650416,1281.0,35222.0,54.10380016088658,643.0,866.0,165.0,171.0,234.0
Uttar Pradesh,Barabanki,47.80516333115306,55.671657302073385,88.06803703601047,18.143140130767563,62.0,1020.0,52.421999450001124,204.0,367.0,751.0,771.0,768.0
Uttar Pradesh,Bareilly,46.0318775374236,43.878131898318365,91.70285591806395,33.12042792886722,2788.0,71187.0,53.68332332066828,494.0,1044.0,286.0,38.0,458.0
Uttar Pradesh,Basti,46.05886097087005,46.72093857025012,90.9102778486112,31.068801462496154,1291.0,21278.0,53.689719713056874,490.0,945.0,449.0,164.0,455.0
Uttar Pradesh,Bhadohi,48.01834471217094,56.72492790106275,88.85639209996188,20.660225530200954,61.0,964.0,53.564972560849135,180.0,317.0,692.0,708.0,508.0
Uttar Pradesh,Bijnor,46.33801522927092,45.96886556912651,91.45816971630015,32.214323904874846,1865.0,56233.0,53.994843604893106,436.0,983.0,340.0,79.0,283.0
Uttar Pradesh,Budaun,47.093303873657774,46.284009071201815,89.6971865242006,30.635142281847365,1338.0,30358.0,53.42741043772689,309.0,975.0,621.0,196.0,560.0
Uttar Pradesh,Bulandshahar,49.017129068714624,58.15108035730119,81.63589950915136,6.607920217914413,21.0,111.0,48.8530072882704,55.0,174.0,911.0,954.0,919.0
Uttar Pradesh,Bulandshahr,46.396065179628664,48.42690727510922,89.21069032018434,27.953926051258005,1817.0,31754.0,52.99689720654506,425.0,833.0,668.0,388.0,687.0
Uttar Pradesh,Chandauli,46.86580427056017,44.544192003084405,91.26086130667495,32.01378592909504,1393.0,21047.0,53.67116087735364,342.0,1030.0,389.0,98.0,466.0
Uttar Pradesh,Chitrakoot,44.24663610344621,47.19071846805819,91.94387343832429,31.776474978278333,949.0,11105.0,53.78942574702676,806.0,922.0,228.0,111.0,392.0
Uttar Pradesh,Deoria,45.63098395953454,45.26005632009744,92.23357399982748,32.17519637566221,1086.0,20316.0,53.82495266378042,574.0,1016.0,157.0,84.0,369.0
Uttar Pradesh,Etah,46.6251510757563,46.2098311530827,89.29852374979815,29.852193483053526,2252.0,18903.0,52.996424865422675,384.0,979.0,663.0,244.0,688.0
Uttar Pradesh,Etawah,44.8930515966748,46.080590682802516,91.71841290484296,30.57690923786381,1242.0,13856.0,53.317241105546024,709.0,980.0,283.0,200.0,599.0
Uttar Pradesh,Faizabad,45.43135187982156,49.30660694999195,92.86218797131849,30.950271106662314,763.0,18793.0,54.63760447694858,605.0,777.0,48.0,174.0,44.0
Uttar Pradesh,Farrukhabad,46.34585678279714,48.25591145322842,91.20385067430784,31.116095494536875,796.0,18283.0,54.23042860121757,434.0,848.0,401.0,158.0,186.0
Uttar Pradesh,Fatehpur,46.228859063612724,45.120200864794164,91.37111716660777,32.38583685100938,903.0,25326.0,53.77650348650601,456.0,1021.0,366.0,70.0,400.0
Uttar Pradesh,Firozabad,46.802299463286055,48.3411639736104,90.02611562722899,29.65923579569889,1115.0,22738.0,53.70720371495609,350.0,840.0,581.0,265.0,437.0
Uttar Pradesh,Gautam Buddha Nagar,47.10036147033695,48.122646824944134,87.47367764537614,28.182251166984376,4112.0,41831.0,52.7197342769104,308.0,857.0,783.0,370.0,732.0
Uttar Pradesh,Ghaziabad,46.709188908802105,46.8854190425782,89.62437501626124,29.961536172015418,2274.0,33103.0,53.295129784914245,367.0,937.0,626.0,232.0,607.0
Uttar Pradesh,Ghazipur,46.106099041556305,47.051002309359355,92.17019024850882,32.18567230631018,1446.0,28237.0,54.378240976433666,479.0,927.0,176.0,83.0,129.0
Uttar Pradesh,Gonda,45.669523031742614,45.43377331767312,91.96869549842131,31.635740536858155,2700.0,30043.0,53.6769330961738,563.0,1005.0,218.0,122.0,463.0
Uttar Pradesh,Gorakhpur,46.08396746045499,46.7174014718914,91.9540093382972,30.732807142023603,3475.0,39411.0,53.872046353166795,485.0,946.0,224.0,189.0,338.0
Uttar Pradesh,Hamirpur,46.857057312048475,47.802614043886436,90.36715270983515,29.825244792957108,409.0,10650.0,53.71301721468179,343.0,877.0,528.0,250.0,435.0
Uttar Pradesh,Hapur,46.13450601538502,49.99440897030633,86.23078869834268,24.73289656462799,2427.0,11773.0,51.773150062165506,474.0,741.0,828.0,561.0,821.0
Uttar Pradesh,Hardoi,45.58116533551648,43.1829925923394,91.72743758587984,33.65820545017396,1500.0,37291.0,53.53745024097742,581.0,1054.0,281.0,24.0,519.0
Uttar Pradesh,Hathras,47.03454301437853,49.10376593563284,89.00417387306186,26.77842482428626,1114.0,16305.0,52.98022691183988,318.0,786.0,684.0,461.0,689.0
Uttar Pradesh,Jalaun,46.005497726917206,46.513575049949296,91.81036219840844,31.104905066218866,687.0,16318.0,53.858585010373446,497.0,962.0,259.0,160.0,348.0
Uttar Pradesh,Jaunpur,45.847534706030544,45.743538329939184,91.54566650124444,31.75243136204214,1624.0,36222.0,53.722292724814075,528.0,992.0,323.0,114.0,425.0
Uttar Pradesh,Jhansi,44.9573070861743,47.428494664379734,90.91516310703277,30.602473063129626,933.0,20730.0,53.4758594801791,697.0,901.0,447.0,198.0,549.0
Uttar Pradesh,Jyotiba Phule Nagar,48.40261557225977,58.65162695060966,82.0709249131824,9.909752623449432,10.0,76.0,49.75873001487531,135.0,110.0,905.0,918.0,907.0
Uttar Pradesh,Kannauj,45.841168027439004,44.8829023803319,91.84328751458332,32.842641988923376,772.0,14091.0,53.852499977819406,529.0,1024.0,252.0,52.0,354.0
Uttar Pradesh,Kanpur Dehat,45.981829472624625,46.35030659851724,91.40256109943049,30.906173455083128,679.0,13446.0,53.66021765641387,499.0,966.0,356.0,176.0,468.0
Uttar Pradesh,Kanpur Nagar,46.34633529375581,47.33831123959211,90.58493141353514,29.952175940126995,2989.0,37163.0,53.55543847175252,433.0,907.0,496.0,233.0,511.0
Uttar Pradesh,Kasganj,44.9702126076883,45.211371946703686,91.57442983820941,32.20754880827435,599.0,14483.0,53.490890800218935,691.0,1018.0,316.0,81.0,541.0
Uttar Pradesh,Kaushambi,45.57521240136146,45.256370791846535,91.45615291402258,32.960115729343734,934.0,17140.0,53.81196295914357,584.0,1017.0,342.0,47.0,377.0
Uttar Pradesh,Kheri,46.301184699486676,45.44922454690713,91.41486863255831,32.06659772825553,2429.0,35353.0,53.807968901801914,443.0,1004.0,354.0,93.0,382.0
Uttar Pradesh,Kushinagar,45.645397187330005,46.36510376252622,92.69369750530377,33.156985086748,1542.0,27068.0,54.465295885477,568.0,965.0,73.0,34.0,100.0
Uttar Pradesh,Kushinagar *,,58.12272024525727,,7.620607097103159,0.0,18.0,,,177.0,,944.0,
Uttar Pradesh,Lalitpur,44.81528459263486,46.82501752198085,90.77622120009471,32.90386599320044,619.0,14317.0,53.830097326977715,725.0,940.0,470.0,50.0,364.0
Uttar Pradesh,Lucknow,46.11321211781589,46.97919497107894,91.50323249427912,30.499901558705265,3877.0,57316.0,53.7738852854698,477.0,932.0,334.0,207.0,403.0
Uttar Pradesh,Maharajganj,45.57368266939482,43.98914937530504,92.65893075963768,32.54081209681273,1965.0,22699.0,53.69064372528757,585.0,1042.0,84.0,64.0,454.0
Uttar Pradesh,Mahoba,45.916712610351354,48.12044915598027,90.33355089771688,30.363168524910698,338.0,9448.0,53.68347029723979,517.0,858.0,530.0,216.0,457.0
Uttar Pradesh,Mahrajganj,,57.2975468447775,,6.252126906817004,0.0,4.0,,,278.0,,960.0,
Uttar Pradesh,Mainpuri,46.3378587041287,47.10310885042176,91.09659667162644,30.422814007454487,2238.0,19525.0,53.740094558407854,437.0,925.0,417.0,209.0,418.0
Uttar Pradesh,Mathura,45.81137424171923,46.03135409817861,91.73011195568314,30.703815273204274,1475.0,22281.0,53.569163892196315,536.0,981.0,280.0,192.0,506.0
Uttar Pradesh,Mau,46.535686088146214,48.246848186229776,90.48562402050001,29.11884209691966,969.0,16665.0,53.59675009794891,401.0,849.0,514.0,302.0,498.0
Uttar Pradesh,Meerut,46.137995094225886,45.42741751181772,90.8937571596427,32.1207319723642,6144.0,49056.0,53.64497543451263,473.0,1006.0,453.0,91.0,477.0
Uttar Pradesh,Mirzapur,45.95655402737235,47.69261464229203,89.41891388117597,29.998560230171154,1082.0,15841.0,53.26666069525288,504.0,882.0,649.0,230.0,614.0
Uttar Pradesh,Moradabad,46.15651731280778,46.32802573884174,88.15195326622592,31.079546149855258,3817.0,42066.0,52.92901061693267,470.0,970.0,747.0,161.0,698.0
Uttar Pradesh,Muzaffarnagar,45.824330937448096,45.58820598606336,91.39283141333075,31.9111833003104,2236.0,37384.0,53.67913790928815,532.0,1000.0,361.0,104.0,461.0
Uttar Pradesh,Pilibhit,45.02026359927664,44.49297687085958,89.85158416959776,33.32573722390832,2710.0,19825.0,53.172640465910575,683.0,1034.0,605.0,30.0,651.0
Uttar Pradesh,Pratapgarh,45.60741626425928,48.23283449798143,92.43089889507968,30.780148319314094,1548.0,22526.0,54.26282449415862,576.0,850.0,121.0,187.0,169.0
Uttar Pradesh,Prayagraj,47.74648706920261,53.295806197518644,89.1809183342017,22.26352005056858,211.0,5349.0,53.12168291287289,217.0,523.0,670.0,670.0,663.0
Uttar Pradesh,Rae Bareli,45.73278406016099,48.66203866360052,91.42020031312444,30.50278512700155,1521.0,29100.0,54.07945204097187,549.0,816.0,353.0,206.0,240.0
Uttar Pradesh,Raebareli,,58.3066804406057,,0.0015886705097362805,0.0,3.0,,,161.0,,1030.0,
Uttar Pradesh,Rampur,46.02701459504544,46.58666573115354,89.68358711181789,30.405263661906186,2532.0,16945.0,53.17563277498077,495.0,956.0,624.0,211.0,648.0
Uttar Pradesh,Saharanpur,44.43456662863869,45.870774557256006,90.18406590163261,32.20624549658288,1664.0,31389.0,53.173913146027544,781.0,987.0,554.0,82.0,650.0
Uttar Pradesh,Sambhal,46.80426413429692,47.910097254919116,88.79736372869465,28.51474013082576,1099.0,19208.0,53.006616312184114,348.0,870.0,699.0,348.0,684.0
Uttar Pradesh,Sant Kabir Nagar,44.65472706597066,46.71178233793441,93.67446563885808,33.07218839605488,845.0,14574.0,54.528290859704505,748.0,948.0,8.0,42.0,77.0
Uttar Pradesh,Sant Ravidas Nagar,45.70476303729464,47.561920625682816,92.8862719311532,32.14863592466412,650.0,15340.0,54.5753978796987,553.0,895.0,44.0,87.0,60.0
Uttar Pradesh,Sant Ravidas Nagar Bhadohi,48.649015780796496,58.869953787666226,79.93699706441674,5.383249369882026,9.0,44.0,48.209804000690376,105.0,76.0,927.0,978.0,931.0
Uttar Pradesh,Shahjahanpur,45.72005263288531,44.16388981349258,91.62343300429274,33.80638189350139,4644.0,37377.0,53.828439336043004,551.0,1040.0,300.0,14.0,366.0
Uttar Pradesh,Shamli,42.9405008437196,45.19008743642481,91.91400246206867,33.126763053794456,1051.0,26486.0,53.292838449001884,917.0,1020.0,235.0,37.0,609.0
Uttar Pradesh,Shrawasti,46.930652682004826,48.027036071492674,90.6752373262969,27.53508235483877,492.0,10664.0,53.292002108658295,333.0,865.0,487.0,416.0,610.0
Uttar Pradesh,Siddharthnagar,46.23732750110526,45.54869042029464,91.57148419967095,32.46109522606288,2087.0,25106.0,53.95464933678343,453.0,1001.0,317.0,67.0,302.0
Uttar Pradesh,Sitapur,44.787751583352005,43.47773309332796,92.84771390283045,34.11232108115166,2823.0,42734.0,53.80637991516552,728.0,1051.0,54.0,10.0,384.0
Uttar Pradesh,Sonbhadra,45.70227618465831,49.35789008033449,91.45789309174599,29.75018776403503,735.0,27682.0,54.06706178019345,555.0,774.0,341.0,254.0,250.0
Uttar Pradesh,Sultanpur,45.58782158204983,45.42212840465844,92.212689583451,32.04309492120834,1077.0,16505.0,53.8164336228419,579.0,1007.0,163.0,96.0,375.0
Uttar Pradesh,Unnao,46.730082625630736,49.34267665416695,89.8395142759916,26.91489841892075,2107.0,29291.0,53.20679299367751,359.0,775.0,606.0,447.0,637.0
Uttar Pradesh,Varanasi,45.82316983179695,47.155541852731226,91.96558805850133,30.386597405683208,1625.0,35788.0,53.83272428717817,533.0,923.0,220.0,213.0,361.0
Uttarakhand,Almora,46.18429223668402,56.7228213734348,92.55456527816409,22.376284684849786,157.0,4134.0,54.459490893283174,464.0,318.0,99.0,665.0,102.0
Uttarakhand,Bageshwar,45.65413046552603,56.746975376173665,93.54719624280185,24.223246544001782,82.0,1390.0,55.04288715712583,565.0,313.0,10.0,579.0,2.0
Uttarakhand,Chamoli,46.61791369612524,57.192854555635684,92.11397405300535,20.9614578759565,144.0,4132.0,54.22155004518069,385.0,286.0,186.0,701.0,189.0
Uttarakhand,Champawat,44.5706022450389,53.97239662495382,91.84783638374488,26.865644235950406,93.0,2446.0,54.314119872422,761.0,476.0,249.0,450.0,148.0
Uttarakhand,Dehradun,45.10676752994222,51.323464325450594,89.83607401634966,26.187890320198665,838.0,14536.0,53.11354904798529,658.0,661.0,607.0,496.0,666.0
Uttarakhand,Garhwal,48.64393306535746,58.48435987908117,85.42264879553046,11.19360635995131,7.0,81.0,50.9361370249801,107.0,138.0,850.0,905.0,877.0
Uttarakhand,Hardwar,47.87161647870802,59.40633145497017,87.96615592482507,13.036988182832658,20.0,239.0,52.07027301033398,194.0,50.0,760.0,864.0,796.0
Uttarakhand,Haridwar,43.55833380074663,46.820780501340856,91.1873934853366,32.167574803510625,1452.0,20753.0,53.43352064773368,877.0,942.0,403.0,86.0,558.0
Uttarakhand,Nainital,44.84074543264534,52.890812875283366,89.87593318266131,24.914921603723265,369.0,10522.0,53.130603273578316,719.0,556.0,601.0,553.0,660.0
Uttarakhand,Pauri Garhwal,46.53346498159944,57.08931242891558,92.27177673047188,20.91667534452577,226.0,6563.0,54.20280737137817,402.0,290.0,150.0,703.0,199.0
Uttarakhand,Pithoragarh,45.99447657100135,55.94818381565159,92.40844220407403,22.52870773835782,152.0,5256.0,54.21995258227119,498.0,355.0,125.0,659.0,192.0
Uttarakhand,Rudraprayag,43.905365705205554,56.77001723212367,94.52248356538777,26.204343618744915,119.0,4476.0,55.350552530365476,840.0,310.0,3.0,493.0,1.0
Uttarakhand,Tehri Garhwal,44.109990839841196,52.83450002281783,92.58856897683671,27.79037505017048,408.0,9788.0,54.33085872241655,824.0,560.0,94.0,402.0,141.0
Uttarakhand,Udham Singh Nagar,43.1301466065998,48.44755168071219,91.84620697459137,31.19765937303124,865.0,38500.0,53.65539115873365,907.0,831.0,250.0,154.0,471.0
Uttarakhand,Uttarkashi,44.92144901608037,53.72746839625772,92.29771010295433,27.333181318008005,136.0,3145.0,54.569952208325105,704.0,492.0,146.0,423.0,64.0
WEST BENGAL,HOOGHLY,,58.07887351309046,,1.7881375968159856,0.0,10.0,,,189.0,,1007.0,
WEST BENGAL,HOWRAH,,92.49809359538831,,12.503300611328166,0.0,7.0,,,13.0,,871.0,
WEST BENGAL,hooghly,,92.49863828242022,,0.0015886705097362805,0.0,2.0,,,6.5,,1030.0,
WESTBENGAL,HOOGHLY,,57.80799815931357,,2.5030749014404328,0.0,9.0,,,219.0,,1004.0,
West  Bengal,Hooghly,45.00070829890214,58.76034631262339,72.43749906929216,0.0009532023058417683,2.0,3.0,44.04987672078089,685.0,95.0,954.0,1044.0,958.0
West Bangal,Hooghly,,58.03753368798425,,3.4114064368163564,0.0,14.0,,,194.0,,997.0,
West Bangal,Howrah,46.42958328414591,59.16714305612029,75.90858637418528,1.7874567380260984,2.0,7.0,45.82319236311939,416.0,57.0,947.0,1010.0,951.0
West Bangal,South 24 Parganas,,92.49863828242022,,0.0015886705097362805,0.0,2.0,,,6.5,,1030.0,
West Bengal,24 Paraganas North,43.5940146809712,57.54671275006683,69.19994844377638,0.0,1029.0,0.0,42.5851689687036,873.0,251.0,960.0,1050.5,965.0
West Bengal,Alipurduar,48.59959875590016,54.82832178236412,86.83571218244273,19.501756262136507,474.0,2636.0,52.44134724571088,112.0,416.0,806.0,737.0,763.0
West Bengal,Bankura,47.80583688613398,50.26252162236781,90.11646453743998,27.248992902406236,1459.0,31665.0,53.858453987086996,203.0,721.0,567.0,427.0,349.0
West Bengal,Barddhaman,47.526206245102806,52.78159608469435,89.85499828511529,24.819861673619506,2024.0,36109.0,53.745665572132985,246.0,565.0,604.0,557.0,413.0
West Bengal,Bardhaman,48.91936910665487,56.71489538571922,86.24385200574719,15.303697639062607,213.0,3954.0,51.79545353429597,67.0,320.0,824.0,827.0,818.0
West Bengal,Birbhum,46.83076623280315,46.714371538845946,91.45208070832548,31.105037582222845,2302.0,34892.0,54.02556401554936,346.0,947.0,343.0,159.0,272.0
West Bengal,Burdwan,,58.85802281873603,,12.502665143124272,0.0,1.0,,,81.0,,876.5,
West Bengal,Cooch Behar,49.25746713558519,48.208787362863184,89.46395794635976,27.95597740661146,920.0,14657.0,53.72154746285489,31.0,854.0,647.0,387.0,426.0
West Bengal,Coochbehar,41.666666666666664,59.75463897543373,65.25547302131282,0.0,1154.0,0.0,41.669194665853304,952.5,35.0,966.0,1050.5,967.0
West Bengal,Dakshin Dinajpur,48.51740628785689,50.02190192127638,87.80628093604508,25.87448274521408,572.0,12472.0,53.05501797259811,119.0,740.0,768.0,515.0,673.0
West Bengal,Darjeeling,48.30204217611098,52.97697869911668,88.70244688012406,22.631088505676267,684.0,9286.0,53.153139065257,142.0,547.0,708.0,655.0,656.0
West Bengal,Darjiling,49.49018624189912,53.927267928554265,84.6927068251377,18.399104123229527,96.0,1104.0,51.627316279705155,11.0,480.0,867.0,763.0,831.0
West Bengal,Domjur,,92.49863828242022,,0.0015886705097362805,0.0,1.0,,,6.5,,1030.0,
West Bengal,East Midnapore,48.00512595603875,56.37194909988245,89.5231328065259,19.359170518752585,285.0,5446.0,53.314844595299924,183.0,335.0,639.0,743.0,601.0
West Bengal,East Midnapur,,58.00544336207312,,12.502665143124272,0.0,2.0,,,201.0,,876.5,
West Bengal,East midnapore,,92.49863828242022,,6.252126906817004,0.0,2.0,,,6.5,,960.0,
West Bengal,HOOGHLY,,56.80270464302769,,0.0015886705097362805,0.0,1.0,,,309.0,,1030.0,
West Bengal,HOWRAH,,58.32683677222769,,0.0021182273463150408,0.0,4.0,,,156.0,,1015.0,
West Bengal,Haora,48.41971517046752,54.32343492391157,88.85609639104062,23.279537445075704,331.0,6759.0,53.719695982623854,131.0,453.0,693.0,631.0,428.0
West Bengal,Hawrah,,58.488389217093726,,0.0015886705097362805,0.0,4.0,,,137.0,,1030.0,
West Bengal,Hooghiy,,57.973500724668504,,3.1270563724770875,0.0,9.0,,,206.0,,1002.0,
West Bengal,Hooghly,47.32223350934778,49.037237495800085,91.23755697998112,29.389994732658607,1916.0,39554.0,54.2467556794469,270.0,791.0,393.0,282.0,177.0
West Bengal,Howrah,47.2916266095319,51.55376639732107,89.6192317878236,27.022263119994488,1326.0,19965.0,53.871721978667765,276.0,645.0,627.0,442.0,339.0
West Bengal,Hugli,49.47667153336837,58.71465805029654,81.73132697213164,3.9705967852417667,15.0,175.0,48.473313335259576,13.0,103.0,909.0,994.0,927.0
West Bengal,Jalpaiguri,48.80415453259954,47.65625281036785,90.06386629419511,29.012999885148968,1920.0,28143.0,53.88431838057786,83.0,885.0,576.0,313.0,332.0
West Bengal,Jhargram,49.29127047004241,56.88365923110993,83.28788104313017,12.767190793007524,113.0,1613.0,50.55750038432251,27.0,303.0,887.0,868.0,888.0
West Bengal,KOLKATA,,58.08723472722229,,0.0015886705097362805,0.0,3.0,,,187.0,,1030.0,
West Bengal,Kalimpong,49.16461306917706,55.64891818176961,82.61458705820912,13.619786361836928,22.0,672.0,50.26197616774818,44.0,372.0,895.0,853.0,895.0
West Bengal,Koch Bihar,49.975332852824835,51.166209711339754,86.92568456770903,25.802872555351236,402.0,8688.0,53.46752492180621,4.0,670.0,804.0,519.0,550.0
West Bengal,Kolkata,47.520562070904816,51.1548526801805,90.08400317380811,24.610122394001408,1083.0,22684.0,53.34238507972371,249.0,673.0,572.0,568.0,592.0
West Bengal,MALDA,44.86435903277169,59.42641968845282,74.665776090444,6.671254196121539,4.0,16.0,46.406952251947516,715.0,48.0,949.0,953.0,949.0
West Bengal,Malda,48.02644304925599,47.65252624198973,90.1554053314739,29.621507353280602,1792.0,29006.0,53.86397049400006,179.0,887.0,559.0,268.0,346.0
West Bengal,Maldah,48.33890606841898,52.314722140037034,87.96580301212693,22.715050659269007,278.0,3929.0,52.83362046996299,141.0,597.0,761.0,650.0,717.0
West Bengal,Medinipur,47.9178471648369,58.51750768348389,80.94488070041551,3.182272371099477,1.0,26.0,47.64062697995895,188.0,131.0,921.0,998.0,937.0
